ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1331,2565,매입임대,[경기북부] 25년 3차 청년매입임대 예비입주자 모집공고,경기도,2025.09.11,2025.09.24,접수마감,49047,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018750&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1332,2566,매입임대,[서울지역본부] 25년 3차 신혼·신생아 매입임대Ⅱ(전세형) 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,74618,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018731&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1334,2568,매입임대,[서울지역본부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,158166,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018736&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1335,2569,매입임대,[경기북부] 25년 3차 신혼·신생아 매입임대Ⅱ(전세형) 예비입주자 모집 공고,경기도,2025.09.11,2025.09.24,접수마감,31604,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018752&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1336,2570,매입임대,[경기북부] 25년 3차 신혼·신생아 매입임대Ⅰ예비입주자 모집 공고,경기도,2025.09.11,2025.09.24,접수마감,26948,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018751&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1338,2572,매입임대,[서울지역본부] 25년 3차 신혼·신생아 매입임대Ⅰ 예비입주자 모집공고,서울특별시,2025.09.11,2025.09.24,접수마감,82021,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018730&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1341,2575,매입임대,[정정공고][경기남부지역본부] 2025년 경기남부 기존주택 등 매입임대주택 입주자 모집공고(현장접수),경기도,2025.09.11,2025.10.22,접수마감,297866,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018766&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1355,2589,행복주택,"파주운정3 A34BL(초롱꽃3) 행복주택 입주자격완화 추가 및 예비입주자 모집(소득·자산요건 배제, 무주택요건 완화)",경기도,2025.09.11,2025.09.25,접수마감,49383,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018735&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1357,2591,행복주택,의왕고천A-1BL[리츠] 행복주택 예비입주자 모집,경기도,2025.09.12,2025.09.19,접수마감,16814,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018754&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1359,2593,매입임대,[경기북부] 25년 1차 분양전환형 든든전세주택 입주자 모집 공고(남양주시),경기도,2025.09.12,2025.09.24,접수마감,69312,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018778&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1360,2594,매입임대,"동두천시, 양주시, 연천군 기존주택 등 매입임대 상시(선계약후검증 선착순) 모집 공고",경기도,2025.09.12,2025.10.21,접수마감,32300,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018773&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1361,2595,공공임대,"하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.12,2025.09.24,접수마감,32045,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060954&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1362,2596,행복주택,[정정공고]의왕고천A-1BL[리츠] 행복주택 예비입주자 모집,경기도,2025.09.15,2025.09.19,접수마감,33515,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018791&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1363,2597,공공임대,"[정정공고]하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.15,2025.09.24,접수마감,11783,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060973&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1402,2637,공공임대,"[정정공고]하남미사 A29BL, 하남감일 A1BL 10년 공공임대주택 예비입주자 모집",경기도,2025.09.15,2025.09.24,접수마감,64888,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060974&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1418,2660,가정어린이집,파주운정3 A26BL 초롱꽃11단지 가정어린이집 운영예정자 모집공고,경기도,2025.09.16,2025.10.01,접수마감,6436,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018746&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=40
LH_lease_1431,2688,매입임대,[정정공고][서울지역본부] 25년 3차 청년 매입임대주택 예비입주자 모집공고,서울특별시,2025.09.19,2025.09.24,접수마감,312446,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018827&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1435,2693,매입임대,[정정공고][경기북부] 25년 3차 청년매입임대 예비입주자 모집공고,경기도,2025.09.22,2025.09.24,접수마감,61992,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018836&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1440,2701,행복주택,[정정공고]여주역세권 행복주택 예비입주자 모집,경기도,2025.09.22,2025.07.24,접수마감,2483,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018837&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1448,2729,국민임대,양주회천 A25BL 국민임대주택 입주자 모집공고,경기도,2025.09.26,2025.10.31,접수마감,46652,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018841&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1453,2741,공공임대,평택시.안성시 지역 10년 공공임대주택 예비입주자 모집공고(2025.09.29),경기도,2025.09.29,2025.10.16,접수마감,17614,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060979&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1457,2748,공공임대,구리갈매 이스트힐 10년 공공임대주택 예비입주자 모집 공고,경기도,2025.09.30,2025.10.15,접수마감,18446,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060990&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1466,2758,공공임대,[정정공고]구리갈매 이스트힐 10년 공공임대주택 예비입주자 모집 공고,경기도,2025.10.01,2025.10.15,접수마감,54987,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060993&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1471,2769,공공임대,[정정공고]평택시.안성시 지역 10년 공공임대주택 예비입주자 모집공고(2025.09.29),경기도,2025.10.02,2025.10.16,접수마감,36888,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060995&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1477,2776,행복주택,파주시 행복주택 예비입주자 선계약후검증 자격완화 모집공고('25.10.10),경기도,2025.10.10,2025.10.22,접수마감,56258,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018884&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1478,2777,전세임대,2025년 신혼·신생아 전세임대 I 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,494779,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017958&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1479,2778,전세임대,2025년 청년 전세임대 1순위 입주자 수시모집,서울특별시 외,2025.10.13,2025.12.31,접수중,2365360,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017534&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1480,2779,전세임대,2025년 신혼·신생아 전세임대Ⅱ 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,519713,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017959&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1481,2780,전세임대,2025 다자녀 전세임대 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,304007,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017957&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1483,2782,행복주택,군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.13,2025.10.21,접수마감,9492,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018889&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1485,2784,행복주택,"화성시 행복주택 입주자 모집(입주자격완화,선계약후검증)",경기도,2025.10.13,2025.10.24,접수마감,34145,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018880&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1486,2785,행복주택,[정정공고]군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.14,2025.10.21,접수마감,23814,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018896&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1494,2797,행복주택,"[정정공고]화성시 행복주택 입주자 모집(입주자격완화,선계약후검증)",경기도,2025.10.15,2025.10.24,접수마감,65561,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018901&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1500,2805,국민임대,"화성시 지역 국민임대주택 입주자 모집 공고(입주자격완화, 선계약후검증)",경기도,2025.10.16,2025.10.29,접수마감,90937,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018888&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1502,2807,행복주택,평택시.안성시 지역 행복주택 입주자격완화[선계약후검증] 예비입주자 모집(2025.10.16),경기도,2025.10.16,2025.10.28,접수마감,44299,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018904&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1508,2822,매입임대,서울 청년 특화형 매입임대주택 [강북구 위너스빌] 예비입주자 모집공고문[25.10.17],서울특별시,2025.10.17,2025.11.07,접수마감,57611,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018912&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1510,2828,국민임대,[정정공고]양주회천 A25BL 국민임대주택 입주자 모집공고,경기도,2025.10.20,2025.10.31,접수마감,30761,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018921&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1512,2830,행복주택,[정정공고]군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.22,2025.10.21,접수마감,2864,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018933&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1513,2831,매입임대,[경기북부] 경기도 김포시 신혼·신생아 매입임대Ⅱ(전세형) 선착순 수시모집 공고,경기도,2025.10.22,2025.11.07,접수마감,27324,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018924&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1518,2837,매입임대,[서울지역본부] 25년 2차 비분양전환형 든든전세 입주자 모집공고,서울특별시,2025.10.23,2025.11.05,접수마감,323162,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018914&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1523,2843,영구임대,2025년 10월 고양시 지역 영구임대주택 예비입주자 모집,경기도,2025.10.23,2025.11.14,접수마감,29586,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018925&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1530,2852,영구임대,의정부장암1단지 영구임대주택 예비입주자 모집 공고(공고일: 2025.10.24.),경기도,2025.10.24,2025.11.06,접수마감,14150,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018948&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1531,2853,영구임대,[정정공고]2025년 10월 고양시 지역 영구임대주택 예비입주자 모집,경기도,2025.10.27,2025.11.14,접수마감,28609,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018955&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1535,2858,매입임대,2025년 포천시 청포도 청년주택(청년 매입임대주택) 입주자 모집공고,경기도,2025.10.27,2025.11.12,접수마감,10788,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018957&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1538,2863,매입임대,[정정공고]서울 청년 특화형 매입임대주택 [강북구 위너스빌] 예비입주자 모집공고문[25.10.17],서울특별시,2025.10.28,2025.11.07,접수마감,121547,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018931&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1539,2864,공공임대,김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집 공고,경기도,2025.10.28,2025.11.11,접수마감,61722,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000061004&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1540,2866,통합공공임대,성남신촌 A1블록 통합공공임대주택 입주자 모집공고,경기도,2025.10.28,2025.11.12,접수마감,175409,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018943&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48
LH_lease_1541,2867,행복주택(신혼희망),고양시 지역 신혼희망타운(행복주택) 입주자 모집(선계약 후검증),경기도,2025.10.28,2025.11.13,접수마감,55111,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018964&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_1542,2868,행복주택,"고양시 지역 행복주택 입주자 모집(고령자, 주거급여수급자)(선계약 후검증)",경기도,2025.10.28,2025.11.13,접수마감,19143,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018962&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1543,2869,행복주택,[정정공고]평택시.안성시 지역 행복주택 입주자격완화[선계약후검증] 예비입주자 모집(2025.10.16),경기도,2025.10.28,2025.10.28,접수마감,4573,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018967&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1545,2873,영구임대,[정정공고]의정부장암1단지 영구임대주택 예비입주자 모집 공고(공고일: 2025.10.24.),경기도,2025.10.29,2025.11.06,접수마감,15087,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018959&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1546,2874,행복주택,"[정정공고]고양시 지역 행복주택 입주자 모집(고령자, 주거급여수급자)(선계약 후검증)",경기도,2025.10.30,2025.11.13,접수마감,32387,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018974&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1548,2880,국민임대,파주시 중소기업체 기관공급(선유3),경기도,2025.10.30,2025.11.10,접수마감,4521,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018973&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1549,2881,행복주택,파주시 중소기업체 기관공급(행복주택),경기도,2025.10.30,2025.11.10,접수마감,9770,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018969&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1555,2889,공공임대,오산세교18단지 분양전환 10년 공공임대주택(리츠) 예비입주자 모집공고('25.10.30),경기도,2025.10.30,2025.11.17,접수마감,66567,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000061000&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1560,2900,국민임대,파주시지역 국민임대주택 예비입주자 모집,경기도,2025.11.05,2025.11.20,접수중,22386,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018979&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1561,2902,국민임대,남양주가운2단지 국민임대주택 예비입주자 모집,경기도,2025.11.05,2025.11.20,정정공고중,19400,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018982&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1566,2909,국민임대,남양주시지역 국민임대주택 예비입주자모집(2025.11.05공고),경기도,2025.11.05,2025.11.19,접수마감,47085,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018991&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1567,2910,국민임대,파주시 국민임대 예비입주자 모집공고('25.11.05),경기도,2025.11.05,2025.11.25,공고중,32699,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018985&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1568,2911,국민임대,시흥시 국민임대주택 예비입주자 모집(2025.11.05),경기도,2025.11.05,2025.11.20,공고중,39149,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018996&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1569,2912,국민임대,이천부발 지역 국민임대주택 예비입주자 모집,경기도,2025.11.05,2025.11.20,접수중,12351,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018936&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1570,2913,국민임대,평택시.안성시 지역 국민임대 예비입주자 모집공고(2025.11.05),경기도,2025.11.05,2025.11.19,접수중,30727,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018989&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1579,2926,행복주택,평택시 지역 행복주택 입주자격완화[선계약후검증] 예비입주자 모집(2025.11.07),경기도,2025.11.07,2025.11.19,접수중,36074,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300019007&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1582,2929,국민임대,[정정공고]남양주가운2단지 국민임대주택 예비입주자 모집,경기도,2025.11.08,2025.11.20,공고중,33139,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300019011&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1593,2951,영구임대,2025년 서울특별시 영구임대주택 예비입주자 모집,서울특별시,2025.11.13,2025.11.28,공고중,52774,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300019045&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1598,2959,국민임대,[정정공고]도봉주공1단지 국민임대주택 예비입주자 모집 공고,서울특별시,2025.11.14,2025.09.16,접수마감,6772,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018941&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1600,2961,행복주택,[신규모집] 부천여월 행복주택(브라운스톤 여월_LH참여형 가로주택정비사업) 입주자 모집,경기도,2025.11.14,2025.11.27,공고중,19156,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300019062&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
